URL,Year,School,Conf,Class,Pos,G,college_rush_att,college_rush_yds,college_rush_avg,college_rush_TD,college_rec_rec,college_rec_yds,college_rec_avg,college_rec_TD,college_scrim_plays,college_scrim_yds,college_scrim_avg,college_scrim_TD
https://www.sports-reference.com/cfb/players/jahvid-best-1.html,,California,Pac-10,,,31.0,364.0,2668.0,7.266666666666666,29.0,62.0,533.0,8.166666666666666,6.0,426.0,3201.0,7.3,35.0
https://www.sports-reference.com/cfb/players/jahwan-edwards-1.html,,Ball State,MAC,,,48.0,884.0,4558.0,5.125,51.0,57.0,361.0,5.375,0.0,941.0,4919.0,5.175,51.0
https://www.sports-reference.com/cfb/players/jake-funk-1.html,,Maryland,Big Ten,,,33.0,135.0,968.0,5.58,10.0,23.0,134.0,4.96,3.0,158.0,1102.0,5.640000000000001,13.0
https://www.sports-reference.com/cfb/players/jalen-parmele-1.html,,Toledo,MAC,,,44.0,589.0,3119.0,5.0,28.0,41.0,350.0,8.375,1.0,630.0,3469.0,5.175,29.0
https://www.sports-reference.com/cfb/players/jalin-moore-1.html,,Appalachian State,Sun Belt,,,40.0,582.0,3570.0,6.325,33.0,23.0,235.0,8.9,1.0,605.0,3805.0,6.4750000000000005,34.0
https://www.sports-reference.com/cfb/players/jamaal-charles-1.html,,Texas,Big 12,,,38.0,533.0,3328.0,6.333333333333333,36.0,49.0,539.0,11.033333333333331,3.0,582.0,3867.0,6.733333333333333,39.0
https://www.sports-reference.com/cfb/players/jamaal-williams-1.html,,Brigham Young,Ind,,,43.0,726.0,3901.0,5.275,35.0,60.0,567.0,8.975,1.0,786.0,4468.0,5.55,36.0
https://www.sports-reference.com/cfb/players/jamal-jones-4.html,,Arkansas State,Sun Belt,,,32.0,266.0,1161.0,3.2399999999999998,6.0,27.0,128.0,4.133333333333333,0.0,293.0,1289.0,3.2,6.0
https://www.sports-reference.com/cfb/players/jamal-lewis-2.html,,Tennessee,SEC,,,27.0,487.0,2677.0,5.733333333333333,17.0,39.0,475.0,13.5,4.0,526.0,3152.0,6.133333333333333,21.0
https://www.sports-reference.com/cfb/players/james-conner-1.html,,Pitt,ACC,,,39.0,668.0,3733.0,6.525,52.0,30.0,412.0,11.6,4.0,698.0,4145.0,6.725,56.0
https://www.sports-reference.com/cfb/players/james-cook-2.html,,Georgia,SEC,,,47.0,230.0,1503.0,6.525,14.0,67.0,730.0,11.0,6.0,297.0,2233.0,7.574999999999999,20.0
https://www.sports-reference.com/cfb/players/james-davis-1.html,,Clemson,ACC,,,50.0,753.0,3881.0,5.125,47.0,51.0,441.0,10.075,2.0,804.0,4322.0,5.35,49.0
https://www.sports-reference.com/cfb/players/james-jackson-1.html,,Miami (FL),Big East,,,42.0,541.0,2950.0,5.26,31.0,38.0,278.0,6.92,3.0,579.0,3228.0,5.4,34.0
https://www.sports-reference.com/cfb/players/james-starks-1.html,,Buffalo,MAC,,,36.0,698.0,3140.0,4.433333333333334,34.0,127.0,898.0,7.033333333333334,3.0,825.0,4038.0,4.8,37.0
https://www.sports-reference.com/cfb/players/james-white-2.html,,Wisconsin,Big Ten,,,52.0,643.0,4015.0,6.175,45.0,73.0,670.0,10.55,3.0,716.0,4685.0,6.525,48.0
https://www.sports-reference.com/cfb/players/james-wilder-jr-1.html,,Florida State,ACC,,,39.0,226.0,1363.0,5.8,20.0,24.0,182.0,7.8,2.0,250.0,1545.0,5.933333333333334,22.0
https://www.sports-reference.com/cfb/players/james-williams-13.html,,Washington State,Pac-12,,,39.0,316.0,1540.0,4.866666666666666,19.0,202.0,1437.0,7.1000000000000005,8.0,518.0,2977.0,5.766666666666667,27.0
https://www.sports-reference.com/cfb/players/jamie-harper-1.html,,Clemson,ACC,,,39.0,311.0,1311.0,4.333333333333333,12.0,50.0,398.0,6.3999999999999995,3.0,361.0,1709.0,4.633333333333333,15.0
https://www.sports-reference.com/cfb/players/jamycal-hasty-1.html,,Baylor,Big 12,,,45.0,386.0,1998.0,5.1,15.0,79.0,485.0,6.7,1.0,465.0,2483.0,5.2749999999999995,16.0
https://www.sports-reference.com/cfb/players/jaret-patterson-1.html,,Buffalo,MAC,,,32.0,636.0,3884.0,6.3,52.0,20.0,271.0,12.5,1.0,656.0,4155.0,6.5,53.0
https://www.sports-reference.com/cfb/players/jarrett-ferguson-1.html,,Virginia Tech,Big East,,,44.0,143.0,738.0,5.2,15.0,40.0,443.0,11.8,4.0,183.0,1181.0,6.425,19.0
https://www.sports-reference.com/cfb/players/jarrett-payton-1.html,,Miami (FL),Big East,,,40.0,299.0,1496.0,4.175000000000001,10.0,28.0,226.0,8.45,1.0,327.0,1722.0,4.55,11.0
https://www.sports-reference.com/cfb/players/jarvion-franklin-1.html,,Western Michigan,MAC,,,52.0,942.0,4867.0,5.15,52.0,61.0,670.0,10.225,4.0,1003.0,5537.0,5.525,56.0
https://www.sports-reference.com/cfb/players/jashaun-corbin-1.html,,Florida State,ACC,,,35.0,320.0,1771.0,5.2,14.0,60.0,360.0,5.775,2.0,380.0,2131.0,5.275,16.0
https://www.sports-reference.com/cfb/players/jason-huntley-1.html,,New Mexico State,Ind,,,46.0,374.0,2197.0,5.5,18.0,134.0,1119.0,7.45,7.0,508.0,3316.0,6.175,25.0
https://www.sports-reference.com/cfb/players/jason-snelling-1.html,,Virginia,ACC,,,42.0,276.0,1324.0,5.325,10.0,84.0,775.0,8.75,4.0,360.0,2099.0,6.800000000000001,14.0
https://www.sports-reference.com/cfb/players/jason-wright-1.html,,Northwestern,Big Ten,,,45.0,489.0,2625.0,3.9333333333333336,32.0,53.0,571.0,9.175,2.0,542.0,3196.0,5.75,34.0
https://www.sports-reference.com/cfb/players/javarris-james-1.html,,Miami (FL),ACC,,,46.0,505.0,2162.0,4.325,18.0,55.0,503.0,9.025,1.0,560.0,2665.0,4.8,19.0
https://www.sports-reference.com/cfb/players/javian-hawkins-1.html,,Louisville,ACC,,,23.0,399.0,2355.0,5.333333333333333,16.0,21.0,189.0,8.799999999999999,1.0,420.0,2544.0,5.433333333333334,17.0
https://www.sports-reference.com/cfb/players/javon-leake-1.html,,Maryland,Big Ten,,,30.0,145.0,1144.0,9.1,17.0,10.0,59.0,5.05,0.0,155.0,1203.0,9.0,17.0
https://www.sports-reference.com/cfb/players/javon-ringer-1.html,,Michigan State,Big Ten,,,45.0,843.0,4398.0,5.65,34.0,96.0,719.0,7.3500000000000005,1.0,939.0,5117.0,5.825,35.0
https://www.sports-reference.com/cfb/players/javonte-williams-1.html,,North Carolina,ACC,,,34.0,366.0,2297.0,6.033333333333334,29.0,50.0,539.0,9.966666666666667,4.0,416.0,2836.0,6.5,33.0
https://www.sports-reference.com/cfb/players/javorius-allen-1.html,,USC,Pac-12,,,29.0,417.0,2306.0,5.5,25.0,63.0,710.0,11.35,2.0,480.0,3016.0,6.0,27.0
https://www.sports-reference.com/cfb/players/jawan-jamison-1.html,,Rutgers,Big East,,,25.0,486.0,1972.0,4.05,13.0,36.0,385.0,9.65,2.0,522.0,2357.0,4.45,15.0
https://www.sports-reference.com/cfb/players/jay-ajayi-1.html,,Boise State,MWC,,,38.0,678.0,3796.0,5.8999999999999995,50.0,73.0,771.0,11.6,5.0,751.0,4567.0,6.266666666666667,55.0
https://www.sports-reference.com/cfb/players/jay-finley-1.html,,Baylor,Big 12,,,46.0,478.0,2660.0,5.125,22.0,40.0,416.0,11.175,3.0,518.0,3076.0,5.625,25.0
https://www.sports-reference.com/cfb/players/jaylen-warren-1.html,,Utah State,MWC,,,29.0,407.0,2037.0,5.466666666666666,19.0,45.0,440.0,9.233333333333333,0.0,452.0,2477.0,5.833333333333333,19.0
https://www.sports-reference.com/cfb/players/jeff-chaney-1.html,,Florida State,ACC,,,44.0,234.0,1076.0,4.466666666666667,10.0,24.0,289.0,9.833333333333334,2.0,258.0,1365.0,5.333333333333333,12.0
https://www.sports-reference.com/cfb/players/jeremiah-johnson-1.html,,Oregon,Pac-10,,,40.0,349.0,2336.0,6.475,30.0,36.0,303.0,9.2,1.0,385.0,2639.0,6.75,31.0
https://www.sports-reference.com/cfb/players/jeremy-hill-2.html,,LSU,SEC,,,24.0,345.0,2156.0,6.1,28.0,26.0,254.0,9.6,0.0,371.0,2410.0,6.35,28.0
https://www.sports-reference.com/cfb/players/jeremy-langford-1.html,,Michigan State,Big Ten,,,49.0,577.0,2967.0,4.333333333333333,40.0,39.0,219.0,5.6,1.0,616.0,3186.0,4.333333333333333,41.0
https://www.sports-reference.com/cfb/players/jeremy-mcnichols-1.html,,Boise State,MWC,,,34.0,571.0,3205.0,6.8,44.0,103.0,1089.0,10.700000000000001,11.0,674.0,4294.0,7.400000000000001,55.0
https://www.sports-reference.com/cfb/players/jerious-norwood-1.html,,Mississippi State,SEC,,,46.0,573.0,3222.0,5.65,15.0,43.0,186.0,4.675,2.0,616.0,3408.0,5.6,17.0
https://www.sports-reference.com/cfb/players/jermar-jefferson-1.html,,Oregon State,Pac-12,,,27.0,514.0,2923.0,5.7,27.0,43.0,299.0,7.566666666666667,2.0,557.0,3222.0,5.8,29.0
https://www.sports-reference.com/cfb/players/jerome-ford-1.html,,Alabama,American,,,31.0,318.0,1953.0,5.725,30.0,31.0,282.0,7.466666666666666,1.0,349.0,2235.0,5.8,31.0
https://www.sports-reference.com/cfb/players/jerome-harrison-1.html,,Washington State,Pac-10,,,22.0,482.0,2800.0,5.7,25.0,34.0,275.0,7.75,1.0,516.0,3075.0,5.8,26.0
https://www.sports-reference.com/cfb/players/jerome-smith-1.html,,Syracuse,Big East,,,38.0,464.0,2219.0,4.466666666666666,16.0,17.0,161.0,7.900000000000001,1.0,481.0,2380.0,4.566666666666666,17.0
https://www.sports-reference.com/cfb/players/jerrion-ealy-1.html,,Ole Miss,SEC,,,33.0,384.0,2235.0,5.933333333333334,20.0,67.0,545.0,8.566666666666666,4.0,451.0,2780.0,6.266666666666667,24.0
https://www.sports-reference.com/cfb/players/jj-arrington-1.html,,California,Pac-10,,,25.0,396.0,2625.0,6.35,20.0,42.0,299.0,7.15,3.0,438.0,2924.0,6.5,23.0
https://www.sports-reference.com/cfb/players/jj-taylor-1.html,,Arizona,Pac-12,,,40.0,587.0,3263.0,5.8,18.0,62.0,487.0,7.35,2.0,649.0,3750.0,6.0,20.0
https://www.sports-reference.com/cfb/players/jk-dobbins-1.html,,Ohio State,Big Ten,,,42.0,725.0,4459.0,6.166666666666667,38.0,71.0,645.0,8.966666666666667,5.0,796.0,5104.0,6.366666666666667,43.0
https://www.sports-reference.com/cfb/players/joe-burns-1.html,,Georgia Tech,ACC,,,44.0,614.0,2634.0,4.8,31.0,74.0,681.0,9.775,3.0,688.0,3315.0,5.7749999999999995,34.0
https://www.sports-reference.com/cfb/players/joe-mcknight-1.html,,USC,Pac-10,,,36.0,347.0,2213.0,6.433333333333334,13.0,66.0,542.0,8.200000000000001,2.0,413.0,2755.0,6.766666666666667,15.0
https://www.sports-reference.com/cfb/players/joe-mixon-1.html,,Oklahoma,Big 12,,,25.0,300.0,2027.0,6.75,17.0,65.0,894.0,13.6,9.0,365.0,2921.0,8.0,26.0
https://www.sports-reference.com/cfb/players/joe-williams-7.html,,Utah,Pac-12,,,19.0,314.0,1884.0,5.65,13.0,20.0,191.0,9.75,0.0,334.0,2075.0,5.9,13.0
https://www.sports-reference.com/cfb/players/john-clay-1.html,,Wisconsin,Big Ten,,,37.0,629.0,3413.0,5.466666666666666,41.0,11.0,72.0,5.933333333333334,0.0,640.0,3485.0,5.466666666666666,41.0
https://www.sports-reference.com/cfb/players/john-conner-1.html,,Kentucky,SEC,,,50.0,54.0,247.0,4.225,4.0,25.0,193.0,8.274999999999999,4.0,79.0,440.0,5.775,8.0
https://www.sports-reference.com/cfb/players/john-kelly-6.html,,Tennessee,SEC,,,29.0,327.0,1573.0,4.866666666666666,15.0,43.0,350.0,8.3,0.0,370.0,1923.0,5.133333333333333,15.0
https://www.sports-reference.com/cfb/players/johnathan-franklin-1.html,,UCLA,Pac-10,,,53.0,788.0,4403.0,5.45,31.0,58.0,517.0,8.45,3.0,846.0,4920.0,5.625,34.0
https://www.sports-reference.com/cfb/players/johnny-white-1.html,,North Carolina,ACC,,,46.0,246.0,1262.0,4.3,8.0,47.0,510.0,7.25,1.0,293.0,1772.0,4.65,9.0
https://www.sports-reference.com/cfb/players/jon-cornish-1.html,,Kansas,Big 12,,,48.0,387.0,2245.0,4.275,17.0,40.0,344.0,9.766666666666666,3.0,427.0,2589.0,5.225,20.0
https://www.sports-reference.com/cfb/players/jonas-gray-1.html,,Notre Dame,Ind,,,34.0,189.0,1100.0,4.925,12.0,11.0,105.0,10.933333333333332,0.0,200.0,1205.0,5.3,12.0
https://www.sports-reference.com/cfb/players/jonathan-adams-1.html,,Arkansas State,Big West,,,42.0,668.0,3005.0,4.4,17.0,30.0,271.0,9.5,1.0,698.0,3276.0,4.55,18.0
https://www.sports-reference.com/cfb/players/jonathan-dwyer-1.html,,Georgia Tech,ACC,,,40.0,517.0,3226.0,6.066666666666666,35.0,15.0,263.0,14.0,1.0,532.0,3489.0,6.366666666666667,36.0
https://www.sports-reference.com/cfb/players/jonathan-stewart-1.html,,Oregon,Pac-10,,,36.0,516.0,2891.0,5.033333333333334,27.0,49.0,334.0,6.733333333333333,4.0,565.0,3225.0,5.2,31.0
https://www.sports-reference.com/cfb/players/jonathan-taylor-1.html,,Wisconsin,Big Ten,,,41.0,926.0,6174.0,6.666666666666667,50.0,42.0,407.0,9.700000000000001,5.0,968.0,6581.0,6.8,55.0
https://www.sports-reference.com/cfb/players/jonathan-wells-1.html,,Ohio State,Big Ten,,,45.0,439.0,2262.0,5.125,26.0,24.0,229.0,9.25,0.0,463.0,2491.0,5.3,26.0
https://www.sports-reference.com/cfb/players/jonathan-williams-2.html,,Arkansas,SEC,,,36.0,406.0,2321.0,5.566666666666666,16.0,26.0,345.0,14.066666666666668,6.0,432.0,2666.0,6.733333333333334,22.0
https://www.sports-reference.com/cfb/players/jordan-howard-1.html,,UAB,CUSA,,,32.0,647.0,3681.0,5.833333333333333,24.0,24.0,261.0,12.799999999999999,3.0,671.0,3942.0,6.066666666666666,27.0
https://www.sports-reference.com/cfb/players/jordan-scarlett-1.html,,Florida,SEC,,,35.0,344.0,1846.0,5.3999999999999995,12.0,15.0,108.0,5.066666666666666,0.0,359.0,1954.0,5.433333333333334,12.0
https://www.sports-reference.com/cfb/players/jordan-todman-1.html,,Connecticut,Big East,,,37.0,616.0,3179.0,5.5,31.0,42.0,283.0,5.233333333333333,0.0,658.0,3462.0,5.533333333333334,31.0
https://www.sports-reference.com/cfb/players/jordan-wilkins-1.html,,Ole Miss,SEC,,,38.0,279.0,1751.0,6.233333333333333,14.0,32.0,322.0,10.1,1.0,311.0,2073.0,6.566666666666667,15.0
https://www.sports-reference.com/cfb/players/joseph-addai-1.html,,LSU,SEC,,,51.0,490.0,2576.0,5.0200000000000005,18.0,66.0,641.0,9.975,6.0,556.0,3217.0,5.42,24.0
https://www.sports-reference.com/cfb/players/joseph-randle-1.html,,Oklahoma State,Big 12,,,39.0,564.0,3085.0,5.5,40.0,108.0,917.0,8.566666666666666,3.0,672.0,4002.0,6.233333333333334,43.0
https://www.sports-reference.com/cfb/players/josh-adams-2.html,,Notre Dame,Ind,,,37.0,480.0,3201.0,6.666666666666667,20.0,41.0,336.0,7.666666666666667,2.0,521.0,3537.0,6.833333333333333,22.0
https://www.sports-reference.com/cfb/players/josh-davis-2.html,,Nebraska,Big 12,,,41.0,172.0,826.0,5.35,4.0,14.0,79.0,5.55,0.0,186.0,905.0,5.325,4.0
https://www.sports-reference.com/cfb/players/josh-ferguson-3.html,,Illinois,Big Ten,,,47.0,505.0,2586.0,4.779999999999999,18.0,168.0,1507.0,8.5,8.0,673.0,4093.0,5.66,26.0
https://www.sports-reference.com/cfb/players/josh-johnson-8.html,,Louisiana-Monroe,Sun Belt,,,29.0,307.0,1685.0,4.6000000000000005,16.0,30.0,176.0,6.300000000000001,1.0,337.0,1861.0,4.633333333333334,17.0
https://www.sports-reference.com/cfb/players/josh-robinson-2.html,,Mississippi State,SEC,,,38.0,323.0,1997.0,6.1000000000000005,15.0,43.0,493.0,8.5,1.0,366.0,2490.0,6.5,16.0
https://www.sports-reference.com/cfb/players/josh-scobey-1.html,,Kansas State,Big 12,,,24.0,409.0,1981.0,4.75,31.0,13.0,81.0,6.55,0.0,422.0,2062.0,4.8,31.0
https://www.sports-reference.com/cfb/players/joshua-jacobs-1.html,,Alabama,SEC,,,40.0,251.0,1491.0,6.066666666666666,16.0,48.0,571.0,11.833333333333334,5.0,299.0,2062.0,7.033333333333334,21.0
https://www.sports-reference.com/cfb/players/joshua-kelley-1.html,,UCLA,Pac-12,,,22.0,454.0,2303.0,5.05,24.0,38.0,264.0,6.8,1.0,492.0,2567.0,5.2,25.0
https://www.sports-reference.com/cfb/players/jr-redmond-1.html,,Arizona State,Pac-10,,,41.0,595.0,3134.0,5.25,32.0,58.0,674.0,12.8,4.0,653.0,3808.0,6.075,36.0
https://www.sports-reference.com/cfb/players/jt-wall-1.html,,Georgia,SEC,,,25.0,45.0,207.0,4.45,3.0,11.0,105.0,9.9,2.0,56.0,312.0,5.3,5.0
https://www.sports-reference.com/cfb/players/julius-jones-1.html,,Notre Dame,Ind,,,45.0,634.0,3018.0,4.725,26.0,28.0,250.0,12.475,1.0,662.0,3268.0,5.025,27.0
https://www.sports-reference.com/cfb/players/justice-hill-1.html,,Oklahoma State,Big 12,,,36.0,632.0,3539.0,5.633333333333333,30.0,49.0,304.0,6.833333333333333,1.0,681.0,3843.0,5.633333333333333,31.0
https://www.sports-reference.com/cfb/players/justin-crawford-1.html,,West Virginia,Big 12,,,25.0,354.0,2244.0,6.4,11.0,22.0,106.0,4.85,1.0,376.0,2350.0,6.3,12.0
https://www.sports-reference.com/cfb/players/justin-davis-2.html,,USC,Pac-12,,,43.0,461.0,2465.0,5.55,19.0,46.0,400.0,8.15,2.0,507.0,2865.0,5.8,21.0
https://www.sports-reference.com/cfb/players/justin-fargas-1.html,,Michigan,Big Ten,,,33.0,256.0,1077.0,4.233333333333333,8.0,9.0,106.0,8.8,0.0,265.0,1183.0,4.366666666666666,8.0
https://www.sports-reference.com/cfb/players/justin-forsett-1.html,,California,Pac-10,,,49.0,567.0,3220.0,5.625,26.0,41.0,386.0,9.533333333333333,1.0,608.0,3606.0,5.8,27.0
https://www.sports-reference.com/cfb/players/justin-hamilton-1.html,,Virginia Tech,ACC,,,52.0,75.0,336.0,4.5,3.0,34.0,369.0,9.566666666666666,1.0,109.0,705.0,9.333333333333334,4.0
https://www.sports-reference.com/cfb/players/justin-henderson-2.html,,Louisiana Tech,CUSA,,,25.0,291.0,1427.0,4.333333333333333,17.0,34.0,251.0,8.799999999999999,1.0,325.0,1678.0,4.6000000000000005,18.0
https://www.sports-reference.com/cfb/players/justin-jackson-5.html,,Northwestern,Big Ten,,,51.0,1142.0,5440.0,4.75,41.0,122.0,858.0,7.35,1.0,1264.0,6298.0,4.975,42.0
https://www.sports-reference.com/cfb/players/kadeem-carey-1.html,,Arizona,Pac-12,,,36.0,743.0,4239.0,5.5,48.0,77.0,679.0,9.533333333333333,4.0,820.0,4918.0,6.0,52.0
https://www.sports-reference.com/cfb/players/kahlil-bell-1.html,,UCLA,Pac-10,,,37.0,395.0,1741.0,4.6,17.0,29.0,196.0,6.666666666666667,1.0,424.0,1937.0,4.75,18.0
https://www.sports-reference.com/cfb/players/kalen-ballage-1.html,,Arizona State,Pac-12,,,46.0,450.0,1984.0,4.2,27.0,82.0,684.0,7.75,2.0,532.0,2668.0,4.85,29.0
https://www.sports-reference.com/cfb/players/kalvin-mcrae-1.html,,Ohio,MAC,,,48.0,903.0,4398.0,4.800000000000001,45.0,84.0,824.0,9.975,4.0,987.0,5222.0,5.225,49.0
https://www.sports-reference.com/cfb/players/kamryn-pettway-1.html,,Auburn,SEC,,,16.0,285.0,1529.0,4.95,13.0,6.0,58.0,9.9,0.0,291.0,1587.0,7.3999999999999995,13.0
https://www.sports-reference.com/cfb/players/kapri-bibbs-1.html,,Colorado State,MWC,,,14.0,281.0,1741.0,6.2,31.0,8.0,59.0,7.4,0.0,289.0,1800.0,6.2,31.0
https://www.sports-reference.com/cfb/players/karan-higdon-1.html,,Michigan,Big Ten,,,39.0,471.0,2616.0,4.75,27.0,16.0,177.0,8.5,0.0,487.0,2793.0,4.875,27.0
https://www.sports-reference.com/cfb/players/kareem-hunt-1.html,,Toledo,MAC,,,44.0,782.0,4945.0,6.35,44.0,73.0,555.0,5.975,1.0,855.0,5500.0,6.425,45.0
https://www.sports-reference.com/cfb/players/karlos-williams-1.html,,Florida State,ACC,,,51.0,241.0,1419.0,6.3,22.0,37.0,328.0,8.5,1.0,278.0,1747.0,6.65,23.0
https://www.sports-reference.com/cfb/players/kay-jay-harris-1.html,,West Virginia,Big East,,,23.0,256.0,1483.0,5.8,14.0,25.0,292.0,15.649999999999999,3.0,281.0,1775.0,6.4,17.0
https://www.sports-reference.com/cfb/players/keaontay-ingram-1.html,,Texas,Big 12,,,42.0,495.0,2722.0,5.35,16.0,89.0,671.0,7.775,6.0,584.0,3393.0,5.75,22.0
https://www.sports-reference.com/cfb/players/keaton-mitchell-1.html,,East Carolina,American,,,33.0,463.0,3027.0,6.233333333333333,25.0,60.0,580.0,9.200000000000001,3.0,523.0,3607.0,6.6000000000000005,28.0
https://www.sports-reference.com/cfb/players/keenan-reynolds-1.html,,Navy,Ind,,,50.0,977.0,4559.0,4.625,88.0,1.0,47.0,47.0,0.0,978.0,4606.0,4.65,88.0
https://www.sports-reference.com/cfb/players/keiland-williams-1.html,,LSU,SEC,,,47.0,299.0,1699.0,5.7,17.0,28.0,273.0,8.225,2.0,327.0,1972.0,6.05,19.0
https://www.sports-reference.com/cfb/players/keith-marshall-1.html,,Georgia,SEC,,,33.0,253.0,1379.0,4.5,12.0,24.0,225.0,6.050000000000001,3.0,277.0,1604.0,4.75,15.0
https://www.sports-reference.com/cfb/players/keith-toston-1.html,,Oklahoma State,Big 12,,,49.0,473.0,2725.0,5.775,27.0,51.0,507.0,9.725,3.0,524.0,3232.0,6.25,30.0
https://www.sports-reference.com/cfb/players/kelvin-taylor-1.html,,Florida,SEC,,,35.0,486.0,2108.0,4.5,23.0,24.0,179.0,4.066666666666667,0.0,510.0,2287.0,4.566666666666666,23.0
https://www.sports-reference.com/cfb/players/kendall-hunter-1.html,,Oklahoma State,Big 12,,,46.0,708.0,4181.0,5.75,37.0,63.0,519.0,8.825,2.0,771.0,4700.0,6.05,39.0
https://www.sports-reference.com/cfb/players/kendre-miller-1.html,,TCU,Big 12,,,33.0,361.0,2410.0,6.966666666666666,26.0,29.0,229.0,4.366666666666667,1.0,390.0,2639.0,7.033333333333334,27.0
https://www.sports-reference.com/cfb/players/kene-nwangwu-1.html,,Iowa State,Big 12,,,50.0,143.0,744.0,5.425,4.0,7.0,57.0,9.2,0.0,150.0,801.0,5.55,4.0
https://www.sports-reference.com/cfb/players/kenjon-barner-1.html,,Oregon,Pac-10,,,49.0,582.0,3623.0,6.175,41.0,54.0,591.0,10.100000000000001,7.0,636.0,4214.0,6.5,48.0
https://www.sports-reference.com/cfb/players/kennedy-brooks-1.html,,Oklahoma,Big 12,,,37.0,472.0,3320.0,7.233333333333333,31.0,29.0,209.0,7.233333333333333,0.0,501.0,3529.0,7.2,31.0
https://www.sports-reference.com/cfb/players/kenneth-darby-1.html,,Alabama,SEC,,,47.0,702.0,3324.0,4.85,11.0,70.0,340.0,4.125,2.0,772.0,3664.0,4.8,13.0
https://www.sports-reference.com/cfb/players/kenneth-dixon-1.html,,Louisiana Tech,CUSA,,,47.0,802.0,4483.0,5.65,72.0,87.0,969.0,9.125,15.0,889.0,5452.0,6.175,87.0
https://www.sports-reference.com/cfb/players/kenneth-walker-iii-1.html,,Wake Forest,ACC,,,33.0,480.0,2794.0,5.666666666666667,35.0,19.0,136.0,7.5,1.0,499.0,2930.0,5.733333333333333,36.0
https://www.sports-reference.com/cfb/players/kenny-gainwell-1.html,,Memphis,American,,,18.0,235.0,1550.0,14.55,14.0,57.0,662.0,10.35,3.0,292.0,2212.0,10.8,17.0
https://www.sports-reference.com/cfb/players/kenny-hilliard-1.html,,LSU,SEC,,,48.0,302.0,1557.0,5.175,27.0,11.0,69.0,5.025,1.0,313.0,1626.0,5.175,28.0
https://www.sports-reference.com/cfb/players/kenny-irons-1.html,,Auburn,SEC,,,37.0,520.0,2438.0,4.15,18.0,30.0,313.0,9.825,1.0,550.0,2751.0,4.525,19.0
https://www.sports-reference.com/cfb/players/kenny-mcintosh-1.html,,Georgia,SEC,,,48.0,280.0,1582.0,5.875,16.0,76.0,861.0,9.2,4.0,356.0,2443.0,6.8,20.0
https://www.sports-reference.com/cfb/players/kenyan-drake-1.html,,Alabama,SEC,,,41.0,233.0,1495.0,6.15,18.0,46.0,570.0,17.533333333333335,4.0,279.0,2065.0,7.8,22.0
https://www.sports-reference.com/cfb/players/kerrith-whyte-1.html,,Florida Atlantic,CUSA,,,37.0,232.0,1358.0,5.3999999999999995,11.0,22.0,227.0,8.933333333333334,2.0,254.0,1585.0,5.633333333333333,13.0
https://www.sports-reference.com/cfb/players/kerry-carter-1.html,,Stanford,Pac-10,,,38.0,538.0,2039.0,3.775,23.0,25.0,302.0,12.425,2.0,563.0,2341.0,4.15,25.0
https://www.sports-reference.com/cfb/players/kerryon-johnson-1.html,,Auburn,SEC,,,36.0,519.0,2494.0,4.6000000000000005,32.0,55.0,478.0,8.966666666666667,2.0,574.0,2972.0,5.266666666666667,34.0
https://www.sports-reference.com/cfb/players/kerwynn-williams-1.html,,Utah State,WAC,,,49.0,382.0,2515.0,6.05,22.0,64.0,870.0,11.233333333333334,5.0,446.0,3385.0,6.575,27.0
https://www.sports-reference.com/cfb/players/keshawn-vaughn-1.html,,Illinois,Big Ten,,,46.0,572.0,3296.0,5.675,30.0,67.0,664.0,10.075,3.0,639.0,3960.0,6.175000000000001,33.0
https://www.sports-reference.com/cfb/players/kevan-barlow-1.html,,Pitt,Big East,,,37.0,486.0,2324.0,4.55,20.0,36.0,508.0,15.5,4.0,522.0,2832.0,5.8,24.0
https://www.sports-reference.com/cfb/players/kevin-harris-5.html,,South Carolina,SEC,,,28.0,358.0,1977.0,6.333333333333333,23.0,35.0,274.0,8.133333333333333,1.0,393.0,2251.0,6.466666666666666,24.0
https://www.sports-reference.com/cfb/players/kevin-jones-3.html,,Virginia Tech,Big East,,,37.0,616.0,3475.0,5.6000000000000005,35.0,24.0,229.0,8.200000000000001,0.0,640.0,3704.0,5.666666666666667,35.0
https://www.sports-reference.com/cfb/players/kevin-mcdougal-2.html,,Colorado State,WAC,,,41.0,471.0,2898.0,6.65,26.0,28.0,210.0,7.366666666666667,1.0,499.0,3108.0,6.725,27.0
https://www.sports-reference.com/cfb/players/kevin-smith-1.html,,UCF,CUSA,,,36.0,905.0,4679.0,4.966666666666667,45.0,55.0,444.0,7.5,1.0,960.0,5123.0,5.166666666666667,46.0
https://www.sports-reference.com/cfb/players/khalfani-muhammad-1.html,,California,Pac-12,,,44.0,359.0,2073.0,5.7,11.0,55.0,571.0,10.325,3.0,414.0,2644.0,6.4,14.0
https://www.sports-reference.com/cfb/players/khalil-herbert-1.html,,Kansas,Big 12,,,46.0,474.0,2917.0,6.16,22.0,34.0,297.0,6.6,1.0,508.0,3214.0,6.3,23.0
https://www.sports-reference.com/cfb/players/kiero-small-1.html,,Arkansas,SEC,,,25.0,41.0,152.0,2.4,4.0,20.0,135.0,6.85,1.0,61.0,287.0,4.35,5.0
